2.356970012187957764e-01,1.301946863532066345e-02,7.453688383102416992e-01,9.962334036827087402e-01,-2.587354741990566254e-02,3.658509999513626099e-02,-7.423701882362365723e-02,-4.957739114761352539e-01,1.498652398586273193e-01,4.557279944419860840e-01,2.160664349794387817e-01,-6.980616599321365356e-02,9.057152085006237030e-03,1.837035417556762695e-01,8.266250789165496826e-02,4.293461143970489502e-02,3.946331441402435303e-01,-3.668832778930664062e-01,-4.478760436177253723e-02,5.900305882096290588e-02,-2.246182225644588470e-02,1.120814085006713867e-01,1.526363044977188110e-01,2.644481360912322998e-01,-2.633183002471923828e-01,9.640772938728332520e-01,2.338427305221557617e-01,7.707148790359497070e-02,1.062003970146179199e-01,5.967995524406433105e-02,-4.512713849544525146e-01,4.602537155151367188e-01,7.305359840393066406e-01,-1.808891892433166504e-01,7.373962551355361938e-02,-3.521757433190941811e-03
2.698859572410583496e-01,1.370525173842906952e-02,7.447168231010437012e-01,9.969775080680847168e-01,-5.285398568958044052e-03,3.955242037773132324e-02,-6.665942072868347168e-02,-5.025413036346435547e-01,1.068818122148513794e-01,4.501660466194152832e-01,3.116799294948577881e-01,-3.224771842360496521e-02,6.297788023948669434e-02,1.436982303857803345e-01,3.028740361332893372e-02,2.100834436714649200e-02,5.683487653732299805e-01,-3.448767960071563721e-01,-2.610211074352264404e-02,4.859840124845504761e-02,-7.844171673059463501e-02,9.953825920820236206e-02,1.508989334106445312e-01,2.684698700904846191e-01,-2.620871663093566895e-01,9.879190921783447266e-01,2.289867252111434937e-01,7.791294902563095093e-02,1.071764603257179260e-01,9.621483087539672852e-02,-4.386178255081176758e-01,4.455684423446655273e-01,7.270643711090087891e-01,-1.839634478092193604e-01,8.042357861995697021e-02,4.515633045230060816e-04
3.054966926574707031e-01,1.455259229987859726e-02,7.456279397010803223e-01,9.977661371231079102e-01,1.305859349668025970e-02,3.686120361089706421e-02,-5.416163429617881775e-02,-4.831243455410003662e-01,6.347967684268951416e-02,4.479422271251678467e-01,3.824523687362670898e-01,-4.114767163991928101e-02,8.876601606607437134e-02,8.988574892282485962e-02,-2.867582067847251892e-02,-1.670131087303161621e-02,7.805894017219543457e-01,-2.647854089736938477e-01,-1.125258486717939377e-02,3.336884081363677979e-02,-1.323876827955245972e-01,9.510842710733413696e-02,1.348810940980911255e-01,2.775956094264984131e-01,-2.714351117610931396e-01,1.020243763923645020e+00,2.309986799955368042e-01,8.067335933446884155e-02,1.097212210297584534e-01,1.374751478433609009e-01,-4.174737632274627686e-01,4.268914759159088135e-01,7.217882275581359863e-01,-1.858012825250625610e-01,8.498790860176086426e-02,1.099591702222824097e-02
3.413619399070739746e-01,1.564341597259044647e-02,7.468362450599670410e-01,9.983593821525573730e-01,2.743645384907722473e-02,3.095459938049316406e-02,-3.959171473979949951e-02,-4.447230696678161621e-01,1.717665977776050568e-02,4.347976744174957275e-01,4.261595606803894043e-01,-9.289192408323287964e-02,1.041954681277275085e-01,1.875282637774944305e-02,-8.668177574872970581e-02,-4.759494215250015259e-02,1.010366082191467285e+00,-1.500599086284637451e-01,-4.564839400700293481e-05,1.252660807222127914e-02,-1.751329153776168823e-01,9.808440506458282471e-02,1.133091896772384644e-01,2.863740622997283936e-01,-2.885826826095581055e-01,1.049817919731140137e+00,2.490248978137969971e-01,8.848327398300170898e-02,1.110531911253929138e-01,1.827157735824584961e-01,-3.949510753154754639e-01,4.065648019313812256e-01,7.123527526855468750e-01,-1.817854940891265869e-01,8.587115257978439331e-02,2.252131886780261993e-02
3.750784695148468018e-01,1.708724349737167358e-02,7.489518523216247559e-01,9.984682798385620117e-01,4.271927103400230408e-02,2.291417680680751801e-02,-2.666668035089969635e-02,-3.789716958999633789e-01,-4.002057388424873352e-02,4.212347567081451416e-01,4.179283380508422852e-01,-1.306157261133193970e-01,1.074420437216758728e-01,-6.521213799715042114e-02,-1.527829915285110474e-01,-5.489931255578994751e-02,1.231646656990051270e+00,-8.063993602991104126e-02,1.606787741184234619e-02,-8.316682651638984680e-03,-2.136239856481552124e-01,1.053190380334854126e-01,9.483463317155838013e-02,2.945328354835510254e-01,-3.148605227470397949e-01,1.063982486724853516e+00,2.878560721874237061e-01,9.366245567798614502e-02,1.110031306743621826e-01,2.215240001678466797e-01,-3.756269812583923340e-01,4.009108543395996094e-01,7.017365694046020508e-01,-1.711616963148117065e-01,8.225587755441665649e-02,2.678094618022441864e-02
4.078071713447570801e-01,1.870972663164138794e-02,7.527396082878112793e-01,9.984137415885925293e-01,5.182736739516258240e-02,1.559517905116081238e-02,-1.551103498786687851e-02,-3.007057309150695801e-01,-8.780589699745178223e-02,4.016618430614471436e-01,3.769229948520660400e-01,-1.541373729705810547e-01,1.050895005464553833e-01,-1.456311643123626709e-01,-1.914775222539901733e-01,-4.375417158007621765e-02,1.389388918876647949e+00,-1.307460665702819824e-01,2.395525947213172913e-02,-2.502144686877727509e-02,-2.337510436773300171e-01,1.125378534197807312e-01,8.037774264812469482e-02,3.016840517520904541e-01,-3.373987376689910889e-01,1.057837724685668945e+00,3.293027281761169434e-01,9.226127713918685913e-02,1.120089590549468994e-01,2.563121318817138672e-01,-3.620215356349945068e-01,4.113253057003021240e-01,6.962010860443115234e-01,-1.680217683315277100e-01,7.602595537900924683e-02,2.483262494206428528e-02
4.411080479621887207e-01,2.044100314378738403e-02,7.584044933319091797e-01,9.987741112709045410e-01,4.830125719308853149e-02,8.742160163819789886e-03,-6.386962253600358963e-03,-2.180616408586502075e-01,-1.034030392765998840e-01,3.722464442253112793e-01,3.357477188110351562e-01,-1.795525550842285156e-01,9.431193768978118896e-02,-2.276687920093536377e-01,-1.957411468029022217e-01,-3.628213331103324890e-02,1.474456071853637695e+00,-1.921680122613906860e-01,1.712973415851593018e-02,-3.492669761180877686e-02,-2.234510332345962524e-01,1.196473091840744019e-01,6.979888677597045898e-02,3.032402396202087402e-01,-3.377967476844787598e-01,1.033338189125061035e+00,3.501741588115692139e-01,8.701664209365844727e-02,1.187282279133796692e-01,2.866597473621368408e-01,-3.523557186126708984e-01,4.324027299880981445e-01,7.066648602485656738e-01,-1.725790947675704956e-01,7.016100734472274780e-02,2.761526964604854584e-02
4.738276898860931396e-01,2.184173837304115295e-02,7.640675902366638184e-01,9.992384910583496094e-01,3.882426396012306213e-02,2.872317563742399216e-03,2.608023816719651222e-03,-1.363660544157028198e-01,-1.010971069335937500e-01,3.386401236057281494e-01,2.960094213485717773e-01,-2.048300057649612427e-01,7.984953373670578003e-02,-3.050521016120910645e-01,-2.008073627948760986e-01,-5.395161733031272888e-02,1.493710994720458984e+00,-2.412946522235870361e-01,3.632132196798920631e-03,-4.231380298733711243e-02,-1.987310051918029785e-01,1.261072009801864624e-01,6.373473256826400757e-02,2.993622422218322754e-01,-3.189709484577178955e-01,9.951745271682739258e-01,3.436653912067413330e-01,7.992642372846603394e-02,1.298044472932815552e-01,3.081400692462921143e-01,-3.478301167488098145e-01,4.597305953502655029e-01,7.329279780387878418e-01,-1.883686929941177368e-01,6.624033302068710327e-02,4.174450784921646118e-02
5.056238174438476562e-01,2.282335050404071808e-02,7.682824134826660156e-01,9.995324611663818359e-01,2.780573442578315735e-02,-6.044395267963409424e-04,1.269981451332569122e-02,-6.343530118465423584e-02,-9.010061621665954590e-02,3.045601248741149902e-01,2.603384852409362793e-01,-2.268957644701004028e-01,6.398548930883407593e-02,-3.751305043697357178e-01,-2.180662453174591064e-01,-9.925931692123413086e-02,1.456880927085876465e+00,-2.782292664051055908e-01,-1.759350672364234924e-02,-5.017241835594177246e-02,-1.706326007843017578e-01,1.298322826623916626e-01,6.080036982893943787e-02,2.944913506507873535e-01,-2.941043972969055176e-01,9.493034482002258301e-01,3.231669068336486816e-01,7.353262603282928467e-02,1.400237530469894409e-01,3.212651908397674561e-01,-3.477103412151336670e-01,4.870084822177886963e-01,7.619779706001281738e-01,-2.167636603116989136e-01,6.597595661878585815e-02,6.400572508573532104e-02
5.365734696388244629e-01,2.336215786635875702e-02,7.703138589859008789e-01,9.995583891868591309e-01,1.826436445116996765e-02,-1.141197048127651215e-03,2.341278269886970520e-02,-5.773661192506551743e-03,-7.670822739601135254e-02,2.734301686286926270e-01,2.370093017816543579e-01,-2.506635487079620361e-01,4.918957501649856567e-02,-4.384139180183410645e-01,-2.277641147375106812e-01,-1.485072076320648193e-01,1.369984865188598633e+00,-2.949952185153961182e-01,-3.046760708093643188e-02,-5.880295112729072571e-02,-1.462351381778717041e-01,1.304896473884582520e-01,5.891570076346397400e-02,2.940295338630676270e-01,-2.736523747444152832e-01,9.030947089195251465e-01,2.974360287189483643e-01,6.892628222703933716e-02,1.486589014530181885e-01,3.272514641284942627e-01,-3.497491180896759033e-01,5.105283856391906738e-01,7.862594723701477051e-01,-2.461064755916595459e-01,6.700853258371353149e-02,8.250471204519271851e-02
5.664507746696472168e-01,2.322989702224731445e-02,7.700780034065246582e-01,9.993483424186706543e-01,1.083867065608501434e-02,8.728167740628123283e-04,3.441890701651573181e-02,3.645597025752067566e-02,-6.264418363571166992e-02,2.466329336166381836e-01,2.305692285299301147e-01,-2.814478874206542969e-01,3.528226912021636963e-02,-4.930440485477447510e-01,-2.246706336736679077e-01,-1.907510161399841309e-01,1.237825274467468262e+00,-2.880520224571228027e-01,-3.511443361639976501e-02,-6.766089051961898804e-02,-1.276349872350692749e-01,1.290700286626815796e-01,5.637597665190696716e-02,2.998373806476593018e-01,-2.594440281391143799e-01,8.632660508155822754e-01,2.740989029407501221e-01,6.609708815813064575e-02,1.570045202970504761e-01,3.291640579700469971e-01,-3.513624966144561768e-01,5.274494886398315430e-01,8.034428358078002930e-01,-2.648109793663024902e-01,6.777285784482955933e-02,9.019920229911804199e-02
5.957809686660766602e-01,2.243624255061149597e-02,7.678664326667785645e-01,9.989393353462219238e-01,5.311782937496900558e-03,4.908573813736438751e-03,4.547421634197235107e-02,6.795719265937805176e-02,-4.812573269009590149e-02,2.249223738908767700e-01,2.358615398406982422e-01,-3.182371258735656738e-01,2.027196623384952545e-02,-5.320438146591186523e-01,-2.109950780868530273e-01,-2.238810658454895020e-01,1.055253624916076660e+00,-2.487270236015319824e-01,-2.721155248582363129e-02,-7.607058435678482056e-02,-1.145017817616462708e-01,1.265400052070617676e-01,5.208229646086692810e-02,3.098175823688507080e-01,-2.484685629606246948e-01,8.334755897521972656e-01,2.560331225395202637e-01,6.568214297294616699e-02,1.650707721710205078e-01,3.290165364742279053e-01,-3.522585332393646240e-01,5.388968586921691895e-01,8.152910470962524414e-01,-2.716060876846313477e-01,6.911103427410125732e-02,8.853809535503387451e-02
6.300678849220275879e-01,2.012558467686176300e-02,7.643172144889831543e-01,9.983549118041992188e-01,1.232201117090880871e-03,1.001848652958869934e-02,5.644148215651512146e-02,9.445648640394210815e-02,-3.306267783045768738e-02,2.060998678207397461e-01,2.482663989067077637e-01,-3.567296266555786133e-01,2.103600418195128441e-03,-5.438063144683837891e-01,-1.866388171911239624e-01,-2.465701848268508911e-01,8.096519708633422852e-01,-1.674433350563049316e-01,-1.811175607144832611e-03,-8.346890658140182495e-02,-1.056165173649787903e-01,1.234140098094940186e-01,4.721900448203086853e-02,3.206338584423065186e-01,-2.372848838567733765e-01,8.148238658905029297e-01,2.422337830066680908e-01,6.565541774034500122e-02,1.724041402339935303e-01,3.277043402194976807e-01,-3.539323806762695312e-01,5.474287867546081543e-01,8.225782513618469238e-01,-2.717297673225402832e-01,7.081057131290435791e-02,8.222164213657379150e-02
6.603056192398071289e-01,1.793069764971733093e-02,7.598372101783752441e-01,9.976773858070373535e-01,-1.516146934591233730e-03,1.427794061601161957e-02,6.658557057380676270e-02,1.193179786205291748e-01,-1.742235012352466583e-02,1.884372830390930176e-01,2.732426524162292480e-01,-3.923399150371551514e-01,-2.248055674135684967e-02,-5.167336463928222656e-01,-1.483347862958908081e-01,-2.457360625267028809e-01,4.946141242980957031e-01,-6.289650499820709229e-02,4.355767369270324707e-02,-8.749781548976898193e-02,-1.002839803695678711e-01,1.219010204076766968e-01,4.613872244954109192e-02,3.287383615970611572e-01,-2.282835394144058228e-01,8.112398982048034668e-01,2.252217084169387817e-01,6.108242273330688477e-02,1.789233386516571045e-01,3.236037492752075195e-01,-3.557834327220916748e-01,5.551054477691650391e-01,8.230381011962890625e-01,-2.716399431228637695e-01,7.051911950111389160e-02,7.904623448848724365e-02
6.928973793983459473e-01,1.552033890038728714e-02,7.546463012695312500e-01,9.967523217201232910e-01,1.625361386686563492e-03,1.568182930350303650e-02,7.897016406059265137e-02,1.526414752006530762e-01,-1.190089061856269836e-02,1.676087975502014160e-01,3.068048954010009766e-01,-4.182243347167968750e-01,-4.470429942011833191e-02,-4.616192579269409180e-01,-1.209126114845275879e-01,-2.283705174922943115e-01,1.648924499750137329e-01,2.021457813680171967e-02,9.311262518167495728e-02,-9.520178288221359253e-02,-1.079924404621124268e-01,1.228449195623397827e-01,4.541265591979026794e-02,3.374661505222320557e-01,-2.229309678077697754e-01,8.183429241180419922e-01,1.913048177957534790e-01,6.102809309959411621e-02,1.782768815755844116e-01,3.223421871662139893e-01,-3.580682575702667236e-01,5.633531212806701660e-01,8.267569541931152344e-01,-2.666657269001007080e-01,7.139818370342254639e-02,8.347642421722412109e-02
7.279672622680664062e-01,1.285857707262039185e-02,7.483196258544921875e-01,9.955850839614868164e-01,7.683421950787305832e-03,1.621622033417224884e-02,9.213189035654067993e-02,1.829822659492492676e-01,-7.498365361243486404e-03,1.443317085504531860e-01,3.465047478675842285e-01,-4.325242638587951660e-01,-7.236925512552261353e-02,-4.821694493293762207e-01,-1.408855617046356201e-01,-2.325862795114517212e-01,1.114796176552772522e-01,-4.871749877929687500e-02,8.974117040634155273e-02,-1.053532287478446960e-01,-1.214961856603622437e-01,1.229914501309394836e-01,5.415827408432960510e-02,3.429586589336395264e-01,-2.102973163127899170e-01,8.374443650245666504e-01,1.611135005950927734e-01,5.501079186797142029e-02,1.773619800806045532e-01,3.195106685161590576e-01,-3.594146668910980225e-01,5.730227828025817871e-01,8.317630887031555176e-01,-2.644124925136566162e-01,7.019443064928054810e-02,9.025062620639801025e-02
7.635743021965026855e-01,9.431019425392150879e-03,7.421119213104248047e-01,9.953749775886535645e-01,5.980894900858402252e-03,1.914273202419281006e-02,9.394907951354980469e-02,2.021255642175674438e-01,1.407346688210964203e-02,1.381882578134536743e-01,4.089201092720031738e-01,-4.440030753612518311e-01,-9.650768339633941650e-02,-4.770433306694030762e-01,-1.316842883825302124e-01,-2.794775664806365967e-01,1.101694256067276001e-01,-6.028322502970695496e-02,1.008392423391342163e-01,-1.008252725005149841e-01,-1.179901510477066040e-01,1.168826520442962646e-01,6.911370903253555298e-02,3.477005064487457275e-01,-2.030064910650253296e-01,8.653501272201538086e-01,1.335755884647369385e-01,5.397579073905944824e-02,1.730755716562271118e-01,3.097462654113769531e-01,-3.624021112918853760e-01,5.806438326835632324e-01,8.471798300743103027e-01,-2.638312876224517822e-01,7.032686471939086914e-02,9.327541291713714600e-02
7.985380887985229492e-01,5.943071097135543823e-03,7.388283014297485352e-01,9.959755539894104004e-01,-1.852197758853435516e-02,2.646298520267009735e-02,8.360190689563751221e-02,1.812917590141296387e-01,8.573689311742782593e-02,1.393007040023803711e-01,5.335878133773803711e-01,-4.534580707550048828e-01,-1.230593025684356689e-01,-4.784140288829803467e-01,-6.109583377838134766e-02,-3.117095232009887695e-01,1.330216825008392334e-01,6.394863128662109375e-02,4.115981981158256531e-02,-8.183254301548004150e-02,-6.598450243473052979e-02,1.018353849649429321e-01,9.310632944107055664e-02,3.459666669368743896e-01,-1.987571865320205688e-01,9.008665084838867188e-01,1.183507516980171204e-01,5.506380274891853333e-02,1.617661863565444946e-01,2.808218896389007568e-01,-3.636532425880432129e-01,5.898309350013732910e-01,8.782323002815246582e-01,-2.620358765125274658e-01,7.332769781351089478e-02,1.015418395400047302e-01
8.353070020675659180e-01,2.291668206453323364e-03,7.370590567588806152e-01,9.962409734725952148e-01,-4.163700342178344727e-02,2.427174523472785950e-02,7.198032736778259277e-02,1.650726795196533203e-01,1.626800298690795898e-01,1.350297629833221436e-01,6.986682415008544922e-01,-4.039675295352935791e-01,-1.386309266090393066e-01,-4.992804825305938721e-01,-8.521760813891887665e-03,-3.191419243812561035e-01,2.609435915946960449e-01,1.086183488368988037e-01,-7.920987904071807861e-03,-6.482248008251190186e-02,-1.478479243814945221e-02,9.361413866281509399e-02,1.259077936410903931e-01,3.370902240276336670e-01,-1.972660273313522339e-01,9.415577054023742676e-01,9.435345232486724854e-02,5.775078013539314270e-02,1.553423106670379639e-01,2.351020127534866333e-01,-3.676430284976959229e-01,6.111201643943786621e-01,9.240675568580627441e-01,-2.631408870220184326e-01,7.763199508190155029e-02,1.104903966188430786e-01
8.721216917037963867e-01,-1.305252313613891602e-03,7.367990612983703613e-01,9.962596297264099121e-01,-6.328712403774261475e-02,1.326270494610071182e-02,5.732047185301780701e-02,1.343256086111068726e-01,2.356966584920883179e-01,1.211833357810974121e-01,9.107598662376403809e-01,-2.790786027908325195e-01,-1.427032649517059326e-01,-4.938845634460449219e-01,5.385154113173484802e-02,-3.158360719680786133e-01,3.812001347541809082e-01,4.517190903425216675e-02,-6.736934930086135864e-02,-5.097004026174545288e-02,3.290301188826560974e-02,1.018673852086067200e-01,1.645659804344177246e-01,3.262739777565002441e-01,-2.121684998273849487e-01,9.930149316787719727e-01,9.281241148710250854e-02,6.207324191927909851e-02,1.338178217411041260e-01,1.704705804586410522e-01,-3.702935576438903809e-01,6.454805731773376465e-01,9.807561039924621582e-01,-2.712821364402770996e-01,8.841592818498611450e-02,1.295513361692428589e-01
9.068179130554199219e-01,-4.611495882272720337e-03,7.389178872108459473e-01,9.959840774536132812e-01,-7.766945660114288330e-02,-1.044476011884398758e-04,4.453309997916221619e-02,9.211453795433044434e-02,2.997817099094390869e-01,1.143966093659400940e-01,1.121398448944091797e+00,-1.256942749023437500e-01,-1.451718509197235107e-01,-4.358143806457519531e-01,1.141682192683219910e-01,-3.038418889045715332e-01,4.102794528007507324e-01,-1.438378356397151947e-02,-8.620183914899826050e-02,-4.395811632275581360e-02,6.151790171861648560e-02,1.176921874284744263e-01,1.951830387115478516e-01,3.207157254219055176e-01,-2.580470144748687744e-01,1.048179626464843750e+00,1.333851665258407593e-01,7.726613432168960571e-02,9.453523159027099609e-02,9.436970204114913940e-02,-3.699471056461334229e-01,6.852912902832031250e-01,1.023658037185668945e+00,-2.924321889877319336e-01,1.107941716909408569e-01,1.502736508846282959e-01
